"TP","03/21/2026",1,"TB",8.00,"","P","","M","MSW","","","F","03","",100000,,,"","",9,"FST","C","12:46",,"","",24.140,48.840,73.860,86.510,,100.280,124356,65,,2,2,,,,,,,,,,,,,"Modern Escape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y","T",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E",2.00,,233.16,"12-4",103462.00,"S",.10,,472.49,"12-4-8-10",35593.00,"T",.50,,610.66,"12-4-8",52138.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",1,"TB",8.00,"","P","","M","MSW","","","F","03","",100000,,,"","",9,"FST","C","12:46",,"","",24.140,48.840,73.860,86.510,,100.280,124356,65,,2,2,,,,,,,,,,,,,"Mo's Little Darlin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y","U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E",2.00,,233.16,"12-4",103462.00,"S",.10,,472.49,"12-4-8-10",35593.00,"T",.50,,610.66,"12-4-8",52138.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",1,"TB",8.00,"","P","","M","MSW","","","F","03","",100000,,,"","",9,"FST","C","12:46",,"","",24.140,48.840,73.860,86.510,,100.280,124356,65,,2,2,,,,,,,,,,,,,"Rather Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y","T",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E",2.00,,233.16,"12-4",103462.00,"S",.10,,472.49,"12-4-8-10",35593.00,"T",.50,,610.66,"12-4-8",52138.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Triple Max",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y","U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Celtic Flame",3,"G","L","B",120,,59541,"5","",3,3.88,"","",9.76,4.88,3.36,3,2,5,5,5,,2,1,1,5.00,3.60,3.60,,.50,,"2-3w,bid 4w,up1/8,held","Jorge","","Duarte, Jr.","Walter","A.","Rodriguez",,"Colts Neck Stables, LLC","","","","","","","","TP","02/28/2026",6,5,"bump start,midpack 2-3w,gained 3-4w2nd,bid upr,up 1/8,held sway","Hard Spun","Celtic Cross","Giant's Causeway","04/02/2023","KY",,,"","","Michael Moran","CH",171494,954739,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Dinglewood",3,"G","L","B",120,,19549,"9","",8,4.71,"","",,6.04,5.38,7,8,4,3,2,,1,2,2,3.50,2.00,.10,,,1.25,"3p,led 1/4,game place","H.","Graham","Motion","Luan","","Machado",,"Gainesway Stable (Antony Beck)","","","","","","","","TP","01/10/2026",5,6,"off bt slow,bmp,track 3p,bid 2nd,led 1/4,drft/caught 1/8,game plc","Karakontie (JPN)","Smart Emma","Smart Strike","04/26/2023","KY",,,"","","Gainesway Thoroughbreds LTD.","B",157341,30393,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Hey Dey",3,"C","L","B",120,,9775,"10","",12,9.66,"","",,,5.5,8,5,2,2,3,,3,3,3,.50,1.00,1.60,,1.00,1.50,"2w,tght btw1/8,mss plc","Thomas","","Drury, Jr.","Irving","","Moncada",,"Maccabee Farm LLC","","","","","","","","TP","02/28/2026",6,4,"vie ins,stalk 2w5/8,chsd 2nd,outkck 3w3/16,tight btw1/8,mss place","Liam's Map","Pelipa","Indian Charlie","04/27/2023","KY",,,"","","Maccabee Farm","GR/RO",174079,488,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Apollo's Glory",3,"C","L","B",120,,4887,"7","",20,18.81,"","",,,,5,4,3,4,4,,5,4,4,2.50,2.10,3.10,,2.60,1.55,"2p,shft 5p1/8,mss show","Ethan","W.","West","Victor","R.","Carrasco",,"Fischer, Raymond, Kershaw, Kevin and Loftus, Brandon","","","","","","","","TP","02/21/2026",5,4,"bump start, stalk 2p, shifted out 5p1/8, ran on, missed show","Bolt d'Oro","Tropical Wave","Lemon Drop Kid","05/13/2023","KY",,,"","","Caroline Huckabay","B",150158,962830,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Helpful Howie",3,"C","L","",120,,2932,"8","",5,2.12,"Y","",,,,6,7,7,8,7,,6,5,5,8.10,7.20,6.60,,4.60,4.80,"bmps st,3-2p,mildly 5p","Matt","A.","Shirer","Julien","R.","Leparoux",,"Richard Dunn","","","","","","","","TP","02/28/2026",6,2,"bumped start, bump after, off pace 3-2p, 5p1/8, mildly","Midshipman","Worldly Heiress","Wildcat Heir","05/16/2023","KY",,,"","","Richard Dunn","CH",117753,955548,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Silver Sniper",3,"C","L","B",120,,829,"12","",8,5.54,"","",,,,9,6,1,1,1,,4,6,6,,,,,1.10,8.05,"2w-ins,headd 1/4,faded","Eric","N.","Foster","Fernando","","De La Cruz",,"R.K. Eckrich Racing, LLC, Miller, Douglas E., Foster Family Racing, Dant, John a","","","","","","","","TP","02/28/2026",6,3,"vied 2wd, led ins 5/8, headed 1/4, gave way","Silver State","Naughty Sister","Archarcharch","05/14/2023","KY",,,"","","Barry Butzow & Joni Butzow","DK B/",126107,190256,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Blessed Warrior",3,"C","L","",120,,829,"1","",10,9.47,"","",,,,1,1,8,7,8,,7,7,7,9.10,6.20,8.10,,5.60,9.05,"steadied early, ins","Ed","","Moger, Jr.","Luis","","Contreras",,"Steve Moger","","","","","","","","TP","02/28/2026",6,7,"bump start, steadied early, off pace inside, no factor","Mitole","Royal Raja","Americain","03/09/2023","KY",,,"","","John Anthony O'Meara","B",124456,2195,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Thespian",3,"C","L","",120,,564,"2","",8,10.65,"","",,,,2,9,9,9,9,,9,8,8,10.10,9.20,10.60,,10.10,16.80,"bmpd btw/stdy st,2-3p","Eoin","G.","Harty","Joel","","Rosario",,"Calumet Farm","","","","","","","","TP","02/21/2026",5,7,"bumped btwn/steadied start, trailed 2-3p, never involved","Medaglia d'Oro","Acting Class","Distorted Humor","05/14/2023","NY",,,"","","Cypress Creek Equine LLC","DK B/",109183,12068,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",3,"TB",8.00,"","P","","M","MSW","","","","03","",100000,,,"","",9,"FST","C","1:47",,"","",23.720,47.640,72.480,85.620,,99.330,157402,65,,2,2,,,,,,,,,,,,,"Bold Stand",3,"G","L","B",120,,829,"6","",30,28.05,"","",,,,4,3,6,6,6,,8,9,9,5.10,3.70,6.10,,8.10,18.30,"inside, done early","Eoin","G.","Harty","Edgar","","Morales",,"Godolphin, LLC","","","","","","","","TP","01/10/2026",5,11,"midpack inside, done early","Curlin","Indulgent","Bernardini","03/04/2023","KY",,,"","","Godolphin","B",162009,12068,,,,,,,,,,,,,,,"3",.50,3,134.46,"12-4-5",58862.00,"D",1.00,,19.83,"4-5",22602.00,"E",2.00,,49.28,"5-9",156110.00,"M",.50,3,4.04,"12-3-3",,"M",.50,3,4.04,"12-3-11",,"M",.50,3,22.24,"12-3-5",,"M",.50,3,25.58,"12-4-3",,"M",.50,3,25.58,"12-4-11",,"S",.10,,148.16,"5-9-10-7",48533.00,"T",.50,,85.66,"5-9-10",65944.00,"Z",1.00,,4.00,"4-3",,"Z",1.00,,4.00,"4-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Bijou Baby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"J N J Heartandsoul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Calamity",4,"M","L","B",125,,59660,"6","",3.5,5.17,"","",12.34,5.42,3.76,6,5,8,6,3,,1,1,1,5.30,4.60,.20,,,,"3-2p,bid 4wd btw,lastd","Brendan","P.","Walsh","Walter","A.","Rodriguez",,"Calumet Farm","","","","","","","","TP","02/14/2026",8,2,"off pace 3-2p,advnc btw 1/2,roused 4p3/8,bid btw1/4,led 5p,lasted","Gun Runner","Mighty Moon","Malibu Moon","02/23/2022","KY",,,"","","Drumkenny Farm & American Equistock Inc.","CH",171494,281152,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Humbled",4,"M","L","",125,,19594,"7","",15,13,"","",,10.52,6.34,7,6,7,9,7,,3,2,2,5.20,6.20,2.90,,.60,.05,"4p,rallied btw,ins bid","Robert","","Medina","Vincent","","Cheminaud",,"Prunzik, Jeff and Perez, Benji","","","","","","","","TP","02/21/2026",6,2,"off pace 4p, closer btw 2nd, rallied upr, ins bid 1/16, miss bob","War of Will","Colina Verde (BRZ)","Know Heights (IRE)","02/13/2022","KY",,,"","","Highlight Thoroughbreds & Haugh Stables, LLC","DK B/",145991,968958,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Classic Appeal",4,"M","L","B",125,,9797,"9","",10,16.17,"","",,,13.3,9,7,4,4,4,,5,3,3,2.10,2.60,.30,,2.60,4.55,"5-4p,bid 5w,dueld show","Dale","L.","Romans","Rafael","Manuel","Hernandez",,"Debra Barkley","","","","","","","","TP","02/28/2026",7,7,"stalked 5-4p1st,gained 5w2nd,bid 1/4,chased 6p,duel show,prevaild","Classic Empire","Halfcause","Giant's Causeway","03/27/2022","KY",,,"","","Craig Netwig & Debra Barkley","DK B/",110011,13888,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Saphira",4,"M","L","",125,,4898,"2","",6,5.26,"","",,,,2,4,5,7,6,,4,4,4,3.60,5.60,2.40,,1.10,4.65,"2p,alter 1/8,duel show","Riley","","Mott","Joel","","Rosario",,"Resolute Racing","","","","","","","","TP","02/14/2026",7,4,"tracked 2p, chased 3p btwn 3/16, altered 1/8, dueled show, missed","American Pharoah","La Cloche","Ghostzapper","04/18/2022","KY",,,"","","Don Alberto Corporation & American Pharoah Syndicate","B",109183,973559,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Oak Alley",4,"M","L","B",120,,2939,"3","",20,56.27,"","",,,,3,3,2,1,1,,2,5,5,1.00,,,,.50,6.40,"vie 2w,led,ins trio1/4","Ed","","Moger, Jr.","Summer","","Pauly",5,"Steve Moger","","","","","","","","TP","03/06/2026",3,4,"bump st, prompted 2wd, vied, led, yielded ins trio 1/4, gave way","Kitten's Joy","Vamo a Galupiar (CHI)","Proud Citizen","03/12/2022","KY",,,"","","R. S. Evans","CH",174058,2195,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Kiss Me Again",5,"M","L","B",125,,733,"11","",12,41.34,"","",,,,11,8,9,10,9,,8,6,6,6.80,6.70,4.40,,4.20,6.90,"5p,6-7p2nd,left lead","Jordan","","Blair","Xarel","","Forde",,"Small Batch Thoroughbreds","","","","","","","","TP","02/28/2026",8,4,"off pace 5p, 6p2nd, 7p3/16, mildly, left lead","Into Mischief","Fuhriously Kissed","Langfuhr","02/26/2021","KY",,,"","","River Bend Farm","DK B/",176907,948647,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Hidden Presence",5,"M","L","B",125,,733,"4","",15,33.83,"","",,,,4,12,11,11,10,,6,7,7,8.40,8.70,5.90,,3.60,7.00,"pinchd start,2p,mildly","Paulo","H.","Lobo","Alberto","","Burgos",,"Hidden Brook Farm","","","","","","","","TP","02/25/2026",7,6,"bumped btwn/pinched start, far back 2p, shift in 3/16, mildly","Tapwrit","Incredible Grace","Medaglia d'Oro","04/11/2021","KY",,,"","","Stoneriggs Farm","GR/RO",165574,207791,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Egyptian Candy",5,"M","L","B",125,,733,"12","",30,60.36,"","",,,,12,11,6,5,8,,7,8,8,3.70,4.10,3.40,,4.10,8.50,"step slw,6-4p1st,5p2nd","Daniel","","Leitch","Luan","","Machado",,"KatieRich Stables LLC","","","","","","","","TP","01/02/2026",8,9,"step slow start, midpack 6-4p1st, 5p2nd, yielded btwn","Twirling Candy","Lily of the Nile","Pioneerof the Nile","04/04/2021","KY",,,"","","KatieRich Farms","B",157341,971789,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/21/2026",4,"TB",8.00,"","P","","M","AOC","NW1$      X","","B","3U","",102000,25000,25000,"","",12,"FST","C","2:15",,"","",24.060,47.930,73.100,85.750,,98.820,200081,65,,2,2,,,,,,,,,,,,,"Lainey",4,"M","L","B",125,,732,"10","",20,26.17,"","",,,,10,10,12,12,12,,10,9,9,9.90,11.20,7.90,,5.30,8.75,"tight btw aftr st,3-2p","Kenneth","G.","McPeek","Irving","","Moncada",,"Baccari Racing Stable, LLC and Martin, Steve","","","","","","","","TP","01/14/2026",8,1,"tight btwn after start, trailed 3-2p, 4p3/16, no factor","Into Mischief","From the Hood","Street Sense","04/09/2022","KY",,,"","","Chris Baccari, Brad Stephens & Steve Martin","B",174079,1226,,,,,,,,,,,,,,,"3",.50,3,47.95,"4-5-6",24127.00,"D",1.00,,28.95,"5-6",24748.00,"E",2.00,,114.02,"6-7",185451.00,"M",.50,3,10.61,"4-3-6",,"M",.50,3,10.61,"4-11-6",,"S",.10,,466.39,"6-7-9-2",53379.00,"T",.50,,425.54,"6-7-9",78085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
