Date,Track,Race Number,Distance,Surface,#1 Wager Type,#1 Wager Unit,#1 Number Right,#1 Wager Payout,#1 Winning Pgm Numbers,#1 Total Pool
03/12/2026,TP,9,8.00,PolyTrack,Pick 3,.50,3,40.71,1-5-9,17775.00
03/12/2026,TP,9,8.00,PolyTrack,Pick 3,.50,3,40.71,1-5-9,17775.00
03/12/2026,TP,9,8.00,PolyTrack,Pick 3,.50,3,40.71,1-5-9,17775.00
03/12/2026,TP,9,8.00,PolyTrack,Pick 3,.50,3,40.71,1-5-9,17775.00
03/12/2026,TP,9,8.00,PolyTrack,Pick 3,.50,3,40.71,1-5-9,17775.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/12/2026,TP,10,8.00,PolyTrack,Pick 3,.50,3,56.07,5-9-1,65749.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,1,8.00,PolyTrack,Exacta,2.00,,233.16,12-4,103462.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,2,6.00,PolyTrack,Daily Double,1.00,,58.42,12-4,43675.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,3,8.00,PolyTrack,Pick 3,.50,3,134.46,12-4-5,58862.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,4,8.00,PolyTrack,Pick 3,.50,3,47.95,4-5-6,24127.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,5,6.00,PolyTrack,Pick 3,.50,3,46.22,5-6-2,37628.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,6,8.00,PolyTrack,Pick 3,.50,3,187.59,6-2-1,21624.00
03/21/2026,TP,7,8.50,PolyTrack,Pick 3,.50,3,309.28,2-1-2,31771.00
03/21/2026,TP,7,8.50,PolyTrack,Pick 3,.50,3,309.28,2-1-2,31771.00
03/21/2026,TP,7,8.50,PolyTrack,Pick 3,.50,3,309.28,2-1-2,31771.00
03/21/2026,TP,7,8.50,PolyTrack,Pick 3,.50,3,309.28,2-1-2,31771.00
03/21/2026,TP,7,8.50,PolyTrack,Pick 3,.50,3,309.28,2-1-2,31771.00
03/21/2026,TP,7,8.50,PolyTrack,Pick 3,.50,3,309.28,2-1-2,31771.00
03/21/2026,TP,7,8.50,PolyTrack,Pick 3,.50,3,309.28,2-1-2,31771.00
03/21/2026,TP,8,8.50,PolyTrack,Pick 3,.50,3,383.57,1-2-8,42005.00
03/21/2026,TP,8,8.50,PolyTrack,Pick 3,.50,3,383.57,1-2-8,42005.00
03/21/2026,TP,8,8.50,PolyTrack,Pick 3,.50,3,383.57,1-2-8,42005.00
03/21/2026,TP,8,8.50,PolyTrack,Pick 3,.50,3,383.57,1-2-8,42005.00
03/21/2026,TP,8,8.50,PolyTrack,Pick 3,.50,3,383.57,1-2-8,42005.00
03/21/2026,TP,8,8.50,PolyTrack,Pick 3,.50,3,383.57,1-2-8,42005.00
03/21/2026,TP,8,8.50,PolyTrack,Pick 3,.50,3,383.57,1-2-8,42005.00
03/21/2026,TP,8,8.50,PolyTrack,Pick 3,.50,3,383.57,1-2-8,42005.00
03/21/2026,TP,9,6.00,PolyTrack,Pick 3,.50,3,51.25,2-8-7,47519.00
03/21/2026,TP,9,6.00,PolyTrack,Pick 3,.50,3,51.25,2-8-7,47519.00
03/21/2026,TP,9,6.00,PolyTrack,Pick 3,.50,3,51.25,2-8-7,47519.00
03/21/2026,TP,9,6.00,PolyTrack,Pick 3,.50,3,51.25,2-8-7,47519.00
03/21/2026,TP,9,6.00,PolyTrack,Pick 3,.50,3,51.25,2-8-7,47519.00
03/21/2026,TP,9,6.00,PolyTrack,Pick 3,.50,3,51.25,2-8-7,47519.00
03/21/2026,TP,9,6.00,PolyTrack,Pick 3,.50,3,51.25,2-8-7,47519.00
03/21/2026,TP,9,6.00,PolyTrack,Pick 3,.50,3,51.25,2-8-7,47519.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,10,9.00,PolyTrack,Pick 3,.50,3,32.13,8-7-5,37529.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,11,8.50,PolyTrack,Pick 3,.50,3,141.08,7-5-11,34817.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,12,9.00,PolyTrack,Pick 3,.50,3,265.49,5-11-2,83289.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
03/21/2026,TP,13,6.00,PolyTrack,Pick 3,.50,3,546.98,11-2-4,98013.00
