Track,Date,Race Number,Breed of Race,Distance,About Distance Indicator,Surface,Off Turf Indicator,Course Type,Race Type,Abbreviated Race Conditions,Race Name,Sex Restriction,Age Restriction,Statebred Restriction,Purse,Maximum Claiming Price,Minimum Claiming Price,Grade,Division,Number of Starters,Track Condition,Weather,Post Time,Temp Rail Distance,Chute Start Indicator,Track Sealed Indicator,Race F1 Time,Race F2 Time,Race F3 Time,Race F4 Time,Race F5 Time,Race Winning Time,WPS Combined Pool,Run Up Distance,Downhill Turf Indicator,Number of turns in race,Number of turns in race (decimal),Field 39,Field 40,Field 41,Field 42,Field 43,Field 44,Field 45,Field 46,Field 47,Field 48,Field 49,Field 50,Horse Name,Horse Age,Horse Sex,Medication,Equipment,Weight Carried,Claiming Price,Earnings,Program Number,Coupled Type,Morning Line Odds,Final Tote Odds,Favorite Indicator,Non-Betting Indicator,Win Mutuel Paid,Place Mutuel Paid,Show Mutuel Paid,Post Position,Position at Start Call,Position at Call 1,Position at Call 2,Position at Call 3,Position at Call 4,Position at Call 5,Position at Finish,Official Finish Position,Call 1 Lengths Behind,Call 2 Lengths Behind,Call 3 Lengths Behind,Call 4 Lengths Behind,Stretch Call Lengths Behind,Finish Lengths Behind,Comment Line,Trainer First Name,Trainer Middle Name,Trainer Last Name,Jockey First Name,Jockey Middle Name,Jockey Last Name,Apprentice Wgt Allowance,Owner Full Name,Claimed Indicator,Claiming Trainer First Name,Claiming Trainer Middle Name,Claiming Trainer Last Name,Claiming Owner Full Name,Scratch Indicator,Reason for Scratch,Last Race Track,Last Race Date,Last Race Race Number,Last Race Finish Position,Long Comment Line,Sire,Dam,DamSire,Foaling Date,Foaling Area,Horse Weight,Number of Claims Submitted,Void Indicator,Void Reason,Breeder,Color,Jockey ID,Trainer ID,Field 117,Field 118,Field 119,Field 120,Field 121,Field 122,Field 123,Field 124,Field 125,Field 126,Field 127,Field 128,Field 129,Field 130,#1 Wager Type,#1 Wager Unit,#1 Number Right,#1 Wager Payout,#1 Winning Pgm Numbers,#1 Total Pool,#2 Wager Type,#2 Wager Unit,#2 Number Right,#2 Wager Payout,#2 Winning Pgm Numbers,#2 Total Pool,#3 Wager Type,#3 Wager Unit,#3 Number Right,#3 Wager Payout,#3 Winning Pgm Numbers,#3 Total Pool,#4 Wager Type,#4 Wager Unit,#4 Number Right,#4 Wager Payout,#4 Winning Pgm Numbers,#4 Total Pool,#5 Wager Type,#5 Wager Unit,#5 Number Right,#5 Wager Payout,#5 Winning Pgm Numbers,#5 Total Pool,#6 Wager Type,#6 Wager Unit,#6 Number Right,#6 Wager Payout,#6 Winning Pgm Numbers,#6 Total Pool,#7 Wager Type,#7 Wager Unit,#7 Number Right,#7 Wager Payout,#7 Winning Pgm Numbers,#7 Total Pool,#8 Wager Type,#8 Wager Unit,#8 Number Right,#8 Wager Payout,#8 Winning Pgm Numbers,#8 Total Pool,#9 Wager Type,#9 Wager Unit,#9 Number Right,#9 Wager Payout,#9 Winning Pgm Numbers,#9 Total Pool,#10 Wager Type,#10 Wager Unit,#10 Number Right,#10 Wager Payout,#10 Winning Pgm Numbers,#10 Total Pool,#11 Wager Type,#11 Wager Unit,#11 Number Right,#11 Wager Payout,#11 Winning Pgm Numbers,#11 Total Pool,#12 Wager Type,#12 Wager Unit,#12 Number Right,#12 Wager Payout,#12 Winning Pgm Numbers,#12 Total Pool,#13 Wager Type,#13 Wager Unit,#13 Number Right,#13 Wager Payout,#13 Winning Pgm Numbers,#13 Total Pool,#14 Wager Type,#14 Wager Unit,#14 Number Right,#14 Wager Payout,#14 Winning Pgm Numbers,#14 Total Pool,#15 Wager Type,#15 Wager Unit,#15 Number Right,#15 Wager Payout,#15 Winning Pgm Numbers,#15 Total Pool,#16 Wager Type,#16 Wager Unit,#16 Number Right,#16 Wager Payout,#16 Winning Pgm Numbers,#16 Total Pool,#17 Wager Type,#17 Wager Unit,#17 Number Right,#17 Wager Payout,#17 Winning Pgm Numbers,#17 Total Pool,#18 Wager Type,#18 Wager Unit,#18 Number Right,#18 Wager Payout,#18 Winning Pgm Numbers,#18 Total Pool,#19 Wager Type,#19 Wager Unit,#19 Number Right,#19 Wager Payout,#19 Winning Pgm Numbers,#19 Total Pool
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,Highly Creative,6,M,L,,113,12500,387,4,,4.5,8.1,,,,,,4,3,2,3,,,8,8,8,.50,1.50,,,13.60,25.25,"prompted btwn, retreat",Thomas,L.,Van Berg,Amir,,Mendoza,Apprentice Type 1 (5 lbs),"Lewis E. Mathews, Jr.",,,,,,,,BTP,10/03/2024,6,2,"prompted pace between foes, retreated",Creative Cause,High Dollar Woman,Super Saver,02/07/2020,KY,,,,,"Baron Thoroughbreds, LLC",GR/RO,3213006,162541,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,Lovely Words,4,M,L,Hood,124,40000,28800,6,,4,3.3,,,8.6,3.8,3,6,1,2,2,,,1,1,1,.10,.10,,,,,"btw2p5/16,float5p lane",John,Alexander,Ortiz,Danilo,,Grisales Rave,,Rags Racing Stable LLC,,,,,,,,OP,03/06/2026,8,8,"dueled 3p, roused btwn 2p 5/16, led float 5p top lane, forged clr",Thousand Words,Orca,Mizzen Mast,04/18/2022,KY,,,,,Torie D. Gladwell & Daniel S Mallory,DK B/,2789402,957666,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,With Kindness,4,M,L,Blinkers,124,40000,9600,4,,3,1.6,Y,,,3.2,2.6,4,3,5,5,,,2,2,2,.80,1.20,,,1.00,1.50,"btw2-3p,cue5/16,ran on",Aaron,,Shorter,Ramon,A.,Vazquez,,Amaty Racing Stables,,,,,,,,OP,02/16/2026,2,3,"track btwn 2p, cued 5/16, ran on 3p stretch for place",Spun to Run,Aggregator,Graydar,03/16/2022,FL,,,,,Elizabeth LaPierre & Jennifer Given,B,100175,271997,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,Ye Ole Joker,4,M,L,Front Wraps,124,40000,4800,5,,10,12.9,,,,,4.6,5,6,6,4,,,4,3,3,1.30,.70,,,1.60,2.25,"4p turn,7p upr,kept on",McLean,,Robertson,David,,Cohen,,"Robertson, Hugh H., Mentz, John, and Larson, Jeff",,,,,,,,OP,12/19/2025,1,5,"chased 3p, pushed along 4p turn, range up float 7p lane, kept on",Practical Joke,Thisoleheartofmine,Point of Entry,03/10/2022,KY,,,,,"Hunter Valley Farm, Jay Rice, Keith Lazarz & Pat Barrett",B,111066,40298,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,Raging Current,3,F,L,Blinkers,119,40000,2400,3,,8,14,,,,,,3,2,1,1,,,3,4,4,,,,,1.10,4.25,"vie ins-2p,fade fnl1/8",Dallas,,Stewart,Jaime,A.,Torres,,Holy Cow Stable LLC,,,,,,,,FG,02/13/2026,5,6,"vied inside, roused into turn, fought on 2p upper, fade final 1/8",Good Magic,Acqua Fresh (URU),Ecclesiastic,03/01/2023,KY,,,,,Michael J. Snyder & LNJ Foxwoods,DK B/,171770,135878,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,She's Honed In,3,F,L,,119,40000,800,7,,3.5,4.9,,,,,,7,4,3,3,,,5,5,5,.20,.60,,,2.10,4.50,"4p, bid 5/16, flatten",Steve,,Manley,Cristian,A.,Torres,,Wendell Yates,Y,Cipriano,,Contreras,"Contreras Stable, Inc. and Coach's Stable, LLC",,,CNL,08/28/2025,6,6,"stalk 4p, roused bid 5/16, flattened final 1/8",Dialed In,Super Sabre,Super Saver,02/27/2023,KY,,1,,,Atlas Farm LLC,DK B/,158863,21324,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,Suitefourfourthree,4,M,L,,124,40000,800,1,,4.5,6.1,,,,,,1,7,7,7,,,6,6,6,3.80,4.30,,,5.10,8.25,"slow st,3p,swung6p str",Greg,,Compton,Abel,,Cedillo,,"Brown, Danny, Brown, Charis and Compton Racing, LLC",,,,,,,,OP,03/06/2026,8,6,"slow st, trailed 3p, driven turn, swung 6p stretch, not threaten",Union Rags,Warranty,Artie Schiller,04/29/2022,KY,,,,,Machmer Hall,DK B/,136123,249290,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,Nyad,3,F,L,BF,119,40000,800,2,,5,5.8,,,,,,2,5,4,6,,,7,7,7,.70,4.20,,,5.60,12.50,"in range rail, retreat",Cameron,,Milligan,Francisco,,Arrieta,,"Pelzel, Gregory Alan, Milligan, Caleb, Head, Philip Lee and Lear, Buddy",,,,,,,,OP,02/14/2026,4,2,"in range rail, retreated turn",Mineshaft,Roll Your Eyes,Popular,04/06/2023,KY,,,,,"Jason Hall, Stephen Baker, and David Branch",B,148561,977329,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW1     6MX,,,4 year olds & up,,35000,16000,16000,,,7,Fast,Clear,3:10,,,,21.770,45.160,57.690,,,70.750,211954,80,,1,1,,,,,,,,,,,,,Plausible Denile,7,G,L,,118,16000,21000,4,,2.5,4.6,,,11.2,4.2,2.6,4,2,7,4,,,4,1,1,3.80,2.70,,,1.70,,"3p turn,6p str,up lat",Greg,,Compton,Ramon,A.,Vazquez,,John Holleman,,,,,,,,OP,02/28/2026,5,3,"off pace, ridden 3p turn, ranged up aim 6p lane, kicked past late",Pioneerof the Nile,Kid Silver,Silver Ghost,02/16/2019,KY,,,Y,Vet,"Jettany Thoroughbred Corp, J.A.G. Racing, Inc & Pioneerof the Nile Syn.",GR/RO,100175,249290,,,,,,,,,,,,,,,Pick 3,1.00,3,92.00,3/8-6-4,12808.00,Daily Double,1.00,,20.80,6-4,16632.00,Exacta,1.00,,15.60,4-5,129976.00,Superfecta,.10,,42.27,4-5-2-6,46348.00,Trifecta,.50,,35.85,4-5-2,72625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW1     6MX,,,4 year olds & up,,35000,16000,16000,,,7,Fast,Clear,3:10,,,,21.770,45.160,57.690,,,70.750,211954,80,,1,1,,,,,,,,,,,,,I'm Wide Awake,6,G,L,Front Wraps,118,16000,7000,5,,2,1.6,Y,,,3,2.4,5,5,2,2,,,1,2,2,.10,.10,,,,.50,"bump st, 2-3p, dug in",Timothy,E.,Martin,Cristian,A.,Torres,,"Campbell, Heath Aaron and Campbell, Sheena",Y,Abel,,Ramirez-Rodriguez,Timothy C. Guidry,,,OP,02/28/2026,5,2,"bump st, press 3p, vied 2p turn, dug in 3p stretch, caught late",Laoban,Stella Performance,Trappe Shot,04/15/2020,NY,,3,,,"Southern Equine Stables, LLC",B,158863,1171,,,,,,,,,,,,,,,Pick 3,1.00,3,92.00,3/8-6-4,12808.00,Daily Double,1.00,,20.80,6-4,16632.00,Exacta,1.00,,15.60,4-5,129976.00,Superfecta,.10,,42.27,4-5-2-6,46348.00,Trifecta,.50,,35.85,4-5-2,72625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW1     6MX,,,4 year olds & up,,35000,16000,16000,,,7,Fast,Clear,3:10,,,,21.770,45.160,57.690,,,70.750,211954,80,,1,1,,,,,,,,,,,,,Got Thunder,7,G,L,,118,16000,3500,2,,6,3.7,,,,,2.6,2,6,6,6,,,6,3,3,3.70,4.80,,,6.20,1.25,"2p5/16,7p lane,rallied",Trisha,Vance,Duncan,Francisco,,Arrieta,,"Duncan, Kelly G. and Duncan, Trisha Vance",,,,,,,,OP,02/28/2026,5,5,"rated inside, ridden 2p 5/16, angle 7p stretch, rally1/8, up show",Arrogate,Ask the Question,Silver Deputy,05/15/2019,KY,,,Y,Vet,Calumet Farm,GR/RO,148561,972419,,,,,,,,,,,,,,,Pick 3,1.00,3,92.00,3/8-6-4,12808.00,Daily Double,1.00,,20.80,6-4,16632.00,Exacta,1.00,,15.60,4-5,129976.00,Superfecta,.10,,42.27,4-5-2-6,46348.00,Trifecta,.50,,35.85,4-5-2,72625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW1     6MX,,,4 year olds & up,,35000,16000,16000,,,7,Fast,Clear,3:10,,,,21.770,45.160,57.690,,,70.750,211954,80,,1,1,,,,,,,,,,,,,Healing Waters,6,G,L,BF,121,16000,1750,6,,15,29.5,,,,,,6,4,5,5,,,5,4,4,3.20,2.80,,,3.20,1.75,"bump st, 3-5p, kept on",John,,Haran,Javier,,Padron-Barcenas,,Haran Thoroughbreds LLC,,,,,,,,OP,02/28/2026,5,7,"bump st, chased 3p, pushed along turn, angled 5p 1/16, kept on",Midnight Lute,French Lick,Malibu Moon,04/21/2020,IN,,,,,"Swifty Farms, Inc",DK B/,162236,279563,,,,,,,,,,,,,,,Pick 3,1.00,3,92.00,3/8-6-4,12808.00,Daily Double,1.00,,20.80,6-4,16632.00,Exacta,1.00,,15.60,4-5,129976.00,Superfecta,.10,,42.27,4-5-2-6,46348.00,Trifecta,.50,,35.85,4-5-2,72625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW1     6MX,,,4 year olds & up,,35000,16000,16000,,,7,Fast,Clear,3:10,,,,21.770,45.160,57.690,,,70.750,211954,80,,1,1,,,,,,,,,,,,,Sir Sterling,6,G,L,,121,16000,584,1,,8,9.9,,,,,,1,7,1,1,,,2,5,5,,,,,.10,2.00,"2p-rail,flatnd fnl1/16",Tony,,Rengstorf,Israel,,Hernandez,,Chad Kuehn,,,,,,,,OP,03/07/2026,7,7,"pace 2p, cued rail 3/8, battled on 2p stretch, flatten final 1/16",Sam Lord's Castle,Foxy Felicity,Matt's Broken Vow,05/11/2020,MN,,,,,Chad Kuehn,DK B/,149814,8222,,,,,,,,,,,,,,,Pick 3,1.00,3,92.00,3/8-6-4,12808.00,Daily Double,1.00,,20.80,6-4,16632.00,Exacta,1.00,,15.60,4-5,129976.00,Superfecta,.10,,42.27,4-5-2-6,46348.00,Trifecta,.50,,35.85,4-5-2,72625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW1     6MX,,,4 year olds & up,,35000,16000,16000,,,7,Fast,Clear,3:10,,,,21.770,45.160,57.690,,,70.750,211954,80,,1,1,,,,,,,,,,,,,Go West,8,G,L,,118,16000,583,7,,10,7.1,,,,,,7,3,3,3,,,3,6,6,2.10,.20,,,.20,2.25,"4-5p,bid1/4,faded late",Kim,A.,Puhl,Walter,,De La Cruz,,Gene Burkholder,,,,,,,,OP,03/07/2026,7,5,"stalk 4p, bid under coaxing 1/4, fought on 5p lane, faded late",Street Sense,Sushi Empire,Empire Maker,04/06/2018,KY,,,,,"Bonne Chance Farm, LLC",B,147792,1503,,,,,,,,,,,,,,,Pick 3,1.00,3,92.00,3/8-6-4,12808.00,Daily Double,1.00,,20.80,6-4,16632.00,Exacta,1.00,,15.60,4-5,129976.00,Superfecta,.10,,42.27,4-5-2-6,46348.00,Trifecta,.50,,35.85,4-5-2,72625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW1     6MX,,,4 year olds & up,,35000,16000,16000,,,7,Fast,Clear,3:10,,,,21.770,45.160,57.690,,,70.750,211954,80,,1,1,,,,,,,,,,,,,Sara's Shaman,6,H,L,,118,16000,583,3,,3.5,4.3,,,,,,3,1,4,7,,,7,7,7,2.20,4.90,,,9.20,7.00,"track rail, retreated",Lane,D.,Johnston,Joseph,C.,Bealmear,,Aaron Wilkey,Y,Ilkay,,Kantarmaci,Ilkay Kantarmaci,,,OP,03/06/2026,6,6,"tracked rail, retreated",Shaman Ghost,Chickasaw Gal,Indian Charlie,02/05/2020,KY,,3,,,"Usquebaugh Stables, LLC",B,174036,974222,,,,,,,,,,,,,,,Pick 3,1.00,3,92.00,3/8-6-4,12808.00,Daily Double,1.00,,20.80,6-4,16632.00,Exacta,1.00,,15.60,4-5,129976.00,Superfecta,.10,,42.27,4-5-2-6,46348.00,Trifecta,.50,,35.85,4-5-2,72625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,She's a Dreamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Trainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,Arr Piratetreasure,5,M,L,Blinkers,119,,75000,9,,10,12.6,,,27.2,10.4,6.4,8,6,2,2,2,,2,1,1,.50,.10,.10,,.10,,"3-4p,btwn1/4,bump1/16",Steven,M.,Asmussen,Keith,J.,Asmussen,,Steven M. Asmussen,,,,,,,,OP,02/20/2026,8,4,"press 3p, cued btwn1/4, dug in 4p lane, bumped1/16, won the bob",Palace Malice,Thatbossanovasound,Blame,04/26/2021,AR,,,,,Max Moss,DK B/,168392,5621,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,Lady Woopig,5,M,L,BF,122,,25000,7,,4.5,4.3,,,,5,3.8,6,8,6,5,3,,3,2,2,2.70,2.70,.20,,.20,.10,"pinch st,4-6p,bump1/16",Allen,,Milligan,Alexander,,Castillo,,Harry Huson,,,,,,,,OP,03/14/2026,7,5,"pinch st,held up1st,midpack4p,range up1/4,bid6p str,bump1/16,miss",Ransom the Moon,Lady Lucky,Girolamo,02/16/2021,AR,,,,,H. Allen Poindexter,DK B/,150854,165908,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,Principal Anita,5,M,L,Front Wraps,122,,12500,6,,12,20.4,,,,,8.2,5,2,7,7,5,,4,3,3,3.70,3.80,3.70,,3.20,1.10,"bump st, 4p1/4, 7p1/8",Tammy,,Hornsby,Francisco,,Arrieta,,"Juels, Laura and Hornsby, Taylor",,,,,,,,OP,02/28/2026,11,4,"bump st, rated 5p, driven 4p far turn, angled 7p 1/8, rally late",Mark Valeski,Rita Ann,Big Brown,04/01/2021,AR,,,,,Woody Juels,CH,148561,280613,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
